MGI_ID,Mouse_symbol,IMPC_viability_DR7.0,Link_IMPC
MGI:108022,Pkn1,Viable,http://www.mousephenotype.org/data/genes/MGI:108022
MGI:108027,Ptprv,Viable,http://www.mousephenotype.org/data/genes/MGI:108027
MGI:108028,Atr,Lethal,http://www.mousephenotype.org/data/genes/MGI:108028
MGI:108031,Gpr65,Viable,http://www.mousephenotype.org/data/genes/MGI:108031
MGI:108034,Epha6,Viable,http://www.mousephenotype.org/data/genes/MGI:108034
MGI:108039,Dbil5,Viable,http://www.mousephenotype.org/data/genes/MGI:108039
MGI:108046,Laptm5,Viable,http://www.mousephenotype.org/data/genes/MGI:108046
MGI:108048,Smyd5,Viable,http://www.mousephenotype.org/data/genes/MGI:108048
MGI:108059,Stx2,Viable,http://www.mousephenotype.org/data/genes/MGI:108059
MGI:108061,Wnt10b,Viable,http://www.mousephenotype.org/data/genes/MGI:108061
MGI:108071,Wnt10a,Viable,http://www.mousephenotype.org/data/genes/MGI:108071
MGI:108072,Traf6,Lethal,http://www.mousephenotype.org/data/genes/MGI:108072
MGI:108075,Smo,Lethal,http://www.mousephenotype.org/data/genes/MGI:108075
MGI:108076,Frrs1,Subviable,http://www.mousephenotype.org/data/genes/MGI:108076
MGI:108077,Nptn,Viable,http://www.mousephenotype.org/data/genes/MGI:108077
MGI:108080,Serpinf1,Viable,http://www.mousephenotype.org/data/genes/MGI:108080
MGI:108081,Sypl,Viable,http://www.mousephenotype.org/data/genes/MGI:108081
MGI:108084,Cep250,Viable,http://www.mousephenotype.org/data/genes/MGI:108084
MGI:108086,Hdac1,Lethal,http://www.mousephenotype.org/data/genes/MGI:108086
MGI:108094,Zfp92,Viable,http://www.mousephenotype.org/data/genes/MGI:108094
MGI:108174,Prkg1,Subviable,http://www.mousephenotype.org/data/genes/MGI:108174
MGI:108278,Ube2m,Lethal,http://www.mousephenotype.org/data/genes/MGI:108278
MGI:108384,Btg2,Viable,http://www.mousephenotype.org/data/genes/MGI:108384
MGI:108398,Mlx,Viable,http://www.mousephenotype.org/data/genes/MGI:108398
MGI:108404,Apbb3,Viable,http://www.mousephenotype.org/data/genes/MGI:108404
MGI:108405,Apbb2,Subviable,http://www.mousephenotype.org/data/genes/MGI:108405
MGI:108424,Lrmp,Viable,http://www.mousephenotype.org/data/genes/MGI:108424
MGI:108426,Kif1b,Lethal,http://www.mousephenotype.org/data/genes/MGI:108426
MGI:108429,Lpar1,Lethal,http://www.mousephenotype.org/data/genes/MGI:108429
MGI:108449,Adcyap1r1,Subviable,http://www.mousephenotype.org/data/genes/MGI:108449
MGI:108450,Adcy9,Subviable,http://www.mousephenotype.org/data/genes/MGI:108450
MGI:108460,Fzd8,Viable,http://www.mousephenotype.org/data/genes/MGI:108460
MGI:108474,Fzd6,Viable,http://www.mousephenotype.org/data/genes/MGI:108474
MGI:108476,Fzd3,Subviable,http://www.mousephenotype.org/data/genes/MGI:108476
MGI:108498,Nbr1,Viable,http://www.mousephenotype.org/data/genes/MGI:108498
MGI:108563,Sirpa,Viable,http://www.mousephenotype.org/data/genes/MGI:108563
MGI:108571,Fzd5,Lethal,http://www.mousephenotype.org/data/genes/MGI:108571
MGI:109129,Taf6,Lethal,http://www.mousephenotype.org/data/genes/MGI:109129
MGI:109147,Oxtr,Viable,http://www.mousephenotype.org/data/genes/MGI:109147
MGI:109149,Nsg1,Viable,http://www.mousephenotype.org/data/genes/MGI:109149
MGI:109151,Ltbp1,Subviable,http://www.mousephenotype.org/data/genes/MGI:109151
MGI:109161,Grk5,Viable,http://www.mousephenotype.org/data/genes/MGI:109161
MGI:109166,Ncs1,Subviable,http://www.mousephenotype.org/data/genes/MGI:109166
MGI:109169,Epas1,Lethal,http://www.mousephenotype.org/data/genes/MGI:109169
MGI:109172,Dspp,Viable,http://www.mousephenotype.org/data/genes/MGI:109172
MGI:109176,Cpt2,Subviable,http://www.mousephenotype.org/data/genes/MGI:109176
MGI:109183,Fgf12,Viable,http://www.mousephenotype.org/data/genes/MGI:109183
MGI:109186,Ncf4,Viable,http://www.mousephenotype.org/data/genes/MGI:109186
MGI:109187,Kifc2,Viable,http://www.mousephenotype.org/data/genes/MGI:109187
MGI:109188,Kif21a,Lethal,http://www.mousephenotype.org/data/genes/MGI:109188
MGI:109202,Kifc3,Viable,http://www.mousephenotype.org/data/genes/MGI:109202
MGI:109207,Eif4g2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109207
MGI:109211,Pkn2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109211
MGI:109241,Tead3,Viable,http://www.mousephenotype.org/data/genes/MGI:109241
MGI:109242,Spin1,Lethal,http://www.mousephenotype.org/data/genes/MGI:109242
MGI:109244,Sema4d,Viable,http://www.mousephenotype.org/data/genes/MGI:109244
MGI:109246,Htr4,Viable,http://www.mousephenotype.org/data/genes/MGI:109246
MGI:109247,Ddit3,Viable,http://www.mousephenotype.org/data/genes/MGI:109247
MGI:109278,Ogn,Viable,http://www.mousephenotype.org/data/genes/MGI:109278
MGI:109281,Pkp4,Viable,http://www.mousephenotype.org/data/genes/MGI:109281
MGI:109296,Sqle,Lethal,http://www.mousephenotype.org/data/genes/MGI:109296
MGI:109298,Mapkapk2,Viable,http://www.mousephenotype.org/data/genes/MGI:109298
MGI:109320,Mmp15,Viable,http://www.mousephenotype.org/data/genes/MGI:109320
MGI:109321,Lama4,Viable,http://www.mousephenotype.org/data/genes/MGI:109321
MGI:109324,Fadd,Lethal,http://www.mousephenotype.org/data/genes/MGI:109324
MGI:109325,F7,Subviable,http://www.mousephenotype.org/data/genes/MGI:109325
MGI:109327,Bnip2,Viable,http://www.mousephenotype.org/data/genes/MGI:109327
MGI:109328,Bnip1,Lethal,http://www.mousephenotype.org/data/genes/MGI:109328
MGI:109331,Nxn,Lethal,http://www.mousephenotype.org/data/genes/MGI:109331
MGI:109340,Pitx2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109340
MGI:109344,Eya1,Subviable,http://www.mousephenotype.org/data/genes/MGI:109344
MGI:109345,Ctr9,Lethal,http://www.mousephenotype.org/data/genes/MGI:109345
MGI:109347,Lum,Lethal,http://www.mousephenotype.org/data/genes/MGI:109347
MGI:109355,Stx1a,Viable,http://www.mousephenotype.org/data/genes/MGI:109355
MGI:109356,Snap23,Lethal,http://www.mousephenotype.org/data/genes/MGI:109356
MGI:109359,Nek2,Viable,http://www.mousephenotype.org/data/genes/MGI:109359
MGI:109369,Hp1bp3,Subviable,http://www.mousephenotype.org/data/genes/MGI:109369
MGI:109373,Hmox2,Viable,http://www.mousephenotype.org/data/genes/MGI:109373
MGI:109380,Il10rb,Viable,http://www.mousephenotype.org/data/genes/MGI:109380
MGI:109384,Atf3,Viable,http://www.mousephenotype.org/data/genes/MGI:109384
MGI:109406,Reg3g,Viable,http://www.mousephenotype.org/data/genes/MGI:109406
MGI:109424,Abca4,Viable,http://www.mousephenotype.org/data/genes/MGI:109424
MGI:109431,Raet1c,Viable,http://www.mousephenotype.org/data/genes/MGI:109431
MGI:109442,Itga8,Subviable,http://www.mousephenotype.org/data/genes/MGI:109442
MGI:109484,Ywhaz,Subviable,http://www.mousephenotype.org/data/genes/MGI:109484
MGI:109492,Oaz2,Viable,http://www.mousephenotype.org/data/genes/MGI:109492
MGI:109497,Gata5,Viable,http://www.mousephenotype.org/data/genes/MGI:109497
MGI:109506,Xlr3a,Viable,http://www.mousephenotype.org/data/genes/MGI:109506
MGI:109514,Cstb,Viable,http://www.mousephenotype.org/data/genes/MGI:109514
MGI:109523,Trpc6,Viable,http://www.mousephenotype.org/data/genes/MGI:109523
MGI:109524,Trpc5,Viable,http://www.mousephenotype.org/data/genes/MGI:109524
MGI:109526,Trpc3,Lethal,http://www.mousephenotype.org/data/genes/MGI:109526
MGI:109529,Dpf2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109529
MGI:1095401,Rida,Viable,http://www.mousephenotype.org/data/genes/MGI:1095401
MGI:1095405,Ptch2,Viable,http://www.mousephenotype.org/data/genes/MGI:1095405
MGI:1095406,Tuba3a,Viable,http://www.mousephenotype.org/data/genes/MGI:1095406
MGI:1095412,Unc5c,Lethal,http://www.mousephenotype.org/data/genes/MGI:1095412
MGI:109542,Sycp3,Viable,http://www.mousephenotype.org/data/genes/MGI:109542
MGI:1095438,Slc2a2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1095438
MGI:109544,Crybg1,Lethal,http://www.mousephenotype.org/data/genes/MGI:109544
MGI:109545,Gpr182,Viable,http://www.mousephenotype.org/data/genes/MGI:109545
MGI:109555,Psmc2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109555
MGI:109562,Ackr3,Lethal,http://www.mousephenotype.org/data/genes/MGI:109562
MGI:109564,Kif5a,Lethal,http://www.mousephenotype.org/data/genes/MGI:109564
MGI:109567,Tceal9,Viable,http://www.mousephenotype.org/data/genes/MGI:109567
MGI:109569,Fmnl3,Subviable,http://www.mousephenotype.org/data/genes/MGI:109569
MGI:109572,Tuft1,Viable,http://www.mousephenotype.org/data/genes/MGI:109572
MGI:109573,Tep1,Viable,http://www.mousephenotype.org/data/genes/MGI:109573
MGI:109579,Serpinb5,Viable,http://www.mousephenotype.org/data/genes/MGI:109579
MGI:109584,Prpf4b,Lethal,http://www.mousephenotype.org/data/genes/MGI:109584
MGI:109585,Pld1,Viable,http://www.mousephenotype.org/data/genes/MGI:109585
MGI:109599,Has3,Viable,http://www.mousephenotype.org/data/genes/MGI:109599
MGI:109601,Nck1,Viable,http://www.mousephenotype.org/data/genes/MGI:109601
MGI:109610,Enc1,Viable,http://www.mousephenotype.org/data/genes/MGI:109610
MGI:109617,Barx2,Subviable,http://www.mousephenotype.org/data/genes/MGI:109617
MGI:109618,Atp6v1b2,Lethal,http://www.mousephenotype.org/data/genes/MGI:109618
MGI:109620,Arvcf,Viable,http://www.mousephenotype.org/data/genes/MGI:109620
MGI:1096324,Lst1,Viable,http://www.mousephenotype.org/data/genes/MGI:1096324
MGI:1096335,Adam17,Subviable,http://www.mousephenotype.org/data/genes/MGI:1096335
MGI:1096344,Ampd3,Viable,http://www.mousephenotype.org/data/genes/MGI:1096344
MGI:1096347,Sema3f,Subviable,http://www.mousephenotype.org/data/genes/MGI:1096347
MGI:1096361,Jpt1,Viable,http://www.mousephenotype.org/data/genes/MGI:1096361
MGI:1096367,Psme1,Viable,http://www.mousephenotype.org/data/genes/MGI:1096367
MGI:109637,Erf,Lethal,http://www.mousephenotype.org/data/genes/MGI:109637
MGI:1096376,Exoc4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1096376
MGI:1096391,Nrxn1,Viable,http://www.mousephenotype.org/data/genes/MGI:1096391
MGI:1096393,Snai2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1096393
MGI:1096397,Polr1a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1096397
MGI:1096566,Pias2,Viable,http://www.mousephenotype.org/data/genes/MGI:1096566
MGI:1096574,Car4,Subviable,http://www.mousephenotype.org/data/genes/MGI:1096574
MGI:1096879,Fxn,Lethal,http://www.mousephenotype.org/data/genes/MGI:1096879
MGI:1097153,Cx3cl1,Viable,http://www.mousephenotype.org/data/genes/MGI:1097153
MGI:1097163,Pold2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1097163
MGI:1097680,C3ar1,Viable,http://www.mousephenotype.org/data/genes/MGI:1097680
MGI:1097695,Ezh1,Viable,http://www.mousephenotype.org/data/genes/MGI:1097695
MGI:1097712,Npc1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1097712
MGI:1097714,Bhlhe40,Viable,http://www.mousephenotype.org/data/genes/MGI:1097714
MGI:1097717,Ankrd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1097717
MGI:1098222,Resp18,Viable,http://www.mousephenotype.org/data/genes/MGI:1098222
MGI:1098224,Rad51ap1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098224
MGI:1098230,Cenpe,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098230
MGI:1098236,Cast,Viable,http://www.mousephenotype.org/data/genes/MGI:1098236
MGI:1098242,Bpgm,Viable,http://www.mousephenotype.org/data/genes/MGI:1098242
MGI:1098258,Kif15,Viable,http://www.mousephenotype.org/data/genes/MGI:1098258
MGI:1098267,Ogdh,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098267
MGI:1098270,Jag2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098270
MGI:1098274,Cyp27b1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098274
MGI:1098282,C9,Viable,http://www.mousephenotype.org/data/genes/MGI:1098282
MGI:1098434,Rgs5,Viable,http://www.mousephenotype.org/data/genes/MGI:1098434
MGI:1098535,Camk1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098535
MGI:1098547,Nhp2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098547
MGI:1098566,Gypc,Viable,http://www.mousephenotype.org/data/genes/MGI:1098566
MGI:1098568,Tmem222,Subviable,http://www.mousephenotype.org/data/genes/MGI:1098568
MGI:1098586,Rab11fip5,Viable,http://www.mousephenotype.org/data/genes/MGI:1098586
MGI:1098597,Ift81,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098597
MGI:1098604,Rragd,Viable,http://www.mousephenotype.org/data/genes/MGI:1098604
MGI:1098641,Wasf2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098641
MGI:1098653,Rbm34,Viable,http://www.mousephenotype.org/data/genes/MGI:1098653
MGI:1098667,Adam11,Viable,http://www.mousephenotype.org/data/genes/MGI:1098667
MGI:1098673,Anapc4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098673
MGI:1098686,Tmc6,Viable,http://www.mousephenotype.org/data/genes/MGI:1098686
MGI:1098687,Aak1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1098687
MGI:1098693,Tet1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098693
MGI:1098699,Esyt3,Viable,http://www.mousephenotype.org/data/genes/MGI:1098699
MGI:1098703,Sgta,Viable,http://www.mousephenotype.org/data/genes/MGI:1098703
MGI:1098713,Parp8,Viable,http://www.mousephenotype.org/data/genes/MGI:1098713
MGI:1098733,Slc46a1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098733
MGI:1098765,Nrap,Viable,http://www.mousephenotype.org/data/genes/MGI:1098765
MGI:1098767,Sgo2a,Viable,http://www.mousephenotype.org/data/genes/MGI:1098767
MGI:1098772,Pik3r2,Viable,http://www.mousephenotype.org/data/genes/MGI:1098772
MGI:1098776,Lbp,Viable,http://www.mousephenotype.org/data/genes/MGI:1098776
MGI:1098783,Rhpn1,Viable,http://www.mousephenotype.org/data/genes/MGI:1098783
MGI:1098802,Cdk12,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098802
MGI:1098826,Coq4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1098826
MGI:1099442,Atxn3,Viable,http://www.mousephenotype.org/data/genes/MGI:1099442
MGI:1099444,Zscan12,Viable,http://www.mousephenotype.org/data/genes/MGI:1099444
MGI:1099809,Fgf10,Lethal,http://www.mousephenotype.org/data/genes/MGI:1099809
MGI:1099835,Skiv2l,Lethal,http://www.mousephenotype.org/data/genes/MGI:1099835
MGI:1100495,Atp5f1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1100495
MGI:1100498,Pitx3,Viable,http://www.mousephenotype.org/data/genes/MGI:1100498
MGI:1100511,Myt1l,Viable,http://www.mousephenotype.org/data/genes/MGI:1100511
MGI:1100514,Pnn,Lethal,http://www.mousephenotype.org/data/genes/MGI:1100514
MGI:1100520,Twf1,Viable,http://www.mousephenotype.org/data/genes/MGI:1100520
MGI:1100846,Med1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1100846
MGI:1100851,Elavl1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1100851
MGI:1100860,Frs2,Lethal,http://www.mousephenotype.org/data/genes/MGI:1100860
MGI:1100878,Selenow,Viable,http://www.mousephenotype.org/data/genes/MGI:1100878
MGI:1101059,Tnfrsf9,Subviable,http://www.mousephenotype.org/data/genes/MGI:1101059
MGI:1101760,Bicd1,Viable,http://www.mousephenotype.org/data/genes/MGI:1101760
MGI:1101765,Pja1,Viable,http://www.mousephenotype.org/data/genes/MGI:1101765
MGI:1101778,Bmx,Viable,http://www.mousephenotype.org/data/genes/MGI:1101778
MGI:1101781,Elf3,Subviable,http://www.mousephenotype.org/data/genes/MGI:1101781
MGI:1194493,Hdgfl1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1194493
MGI:1194495,Fpr3,Viable,http://www.mousephenotype.org/data/genes/MGI:1194495
MGI:1194504,Kcnj10,Lethal,http://www.mousephenotype.org/data/genes/MGI:1194504
MGI:1194508,Ddost,Lethal,http://www.mousephenotype.org/data/genes/MGI:1194508
MGI:1194884,Evl,Viable,http://www.mousephenotype.org/data/genes/MGI:1194884
MGI:1194894,Gpc5,Viable,http://www.mousephenotype.org/data/genes/MGI:1194894
MGI:1194898,Ppl,Viable,http://www.mousephenotype.org/data/genes/MGI:1194898
MGI:1194909,Rsph1,Viable,http://www.mousephenotype.org/data/genes/MGI:1194909
MGI:1195262,Man2b2,Viable,http://www.mousephenotype.org/data/genes/MGI:1195262
MGI:1195264,Slc3a1,Viable,http://www.mousephenotype.org/data/genes/MGI:1195264
MGI:1195267,Ilk,Lethal,http://www.mousephenotype.org/data/genes/MGI:1195267
MGI:1195268,Sigmar1,Viable,http://www.mousephenotype.org/data/genes/MGI:1195268
MGI:1195458,Abce1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1195458
MGI:1195461,Sep-05,Subviable,http://www.mousephenotype.org/data/genes/MGI:1195461
MGI:1195985,Cbx4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1195985
MGI:1196217,Tcaim,Viable,http://www.mousephenotype.org/data/genes/MGI:1196217
MGI:1196223,Prag1,Viable,http://www.mousephenotype.org/data/genes/MGI:1196223
MGI:1196224,Cdk8,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196224
MGI:1196234,Ccdc69,Viable,http://www.mousephenotype.org/data/genes/MGI:1196234
MGI:1196251,Casz1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196251
MGI:1196252,Spice1,Viable,http://www.mousephenotype.org/data/genes/MGI:1196252
MGI:1196256,Kdm1a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196256
MGI:1196287,Dffb,Viable,http://www.mousephenotype.org/data/genes/MGI:1196287
MGI:1196293,Tubgcp4,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196293
MGI:1196295,Ptpn20,Viable,http://www.mousephenotype.org/data/genes/MGI:1196295
MGI:1196297,Hgsnat,Viable,http://www.mousephenotype.org/data/genes/MGI:1196297
MGI:1196310,Angel2,Viable,http://www.mousephenotype.org/data/genes/MGI:1196310
MGI:1196316,R3hcc1l,Viable,http://www.mousephenotype.org/data/genes/MGI:1196316
MGI:1196326,Ncald,Viable,http://www.mousephenotype.org/data/genes/MGI:1196326
MGI:1196400,D16Ertd472e,Viable,http://www.mousephenotype.org/data/genes/MGI:1196400
MGI:1196405,Ctdspl2,Subviable,http://www.mousephenotype.org/data/genes/MGI:1196405
MGI:1196415,Tada1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196415
MGI:1196419,Ccpg1,Viable,http://www.mousephenotype.org/data/genes/MGI:1196419
MGI:1196429,Atg13,Lethal,http://www.mousephenotype.org/data/genes/MGI:1196429
MGI:1196431,D7Ertd443e,Viable,http://www.mousephenotype.org/data/genes/MGI:1196431
MGI:1196457,Atpif1,Viable,http://www.mousephenotype.org/data/genes/MGI:1196457
MGI:1196458,Scarb2,Viable,http://www.mousephenotype.org/data/genes/MGI:1196458
MGI:1196464,Adgre4,Viable,http://www.mousephenotype.org/data/genes/MGI:1196464
MGI:1196466,Dsg2,Viable,http://www.mousephenotype.org/data/genes/MGI:1196466
MGI:1196612,Mrpl23,Viable,http://www.mousephenotype.org/data/genes/MGI:1196612
MGI:1196616,Rbpjl,Viable,http://www.mousephenotype.org/data/genes/MGI:1196616
MGI:1197006,Pipox,Viable,http://www.mousephenotype.org/data/genes/MGI:1197006
MGI:1197010,Sumo1,Subviable,http://www.mousephenotype.org/data/genes/MGI:1197010
MGI:1197011,Kcns2,Viable,http://www.mousephenotype.org/data/genes/MGI:1197011
MGI:1197012,Aebp1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1197012
MGI:1197013,Rasa3,Lethal,http://www.mousephenotype.org/data/genes/MGI:1197013
MGI:1197515,Irx1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1197515
MGI:1197522,Irx3,Viable,http://www.mousephenotype.org/data/genes/MGI:1197522
MGI:1197523,Tmprss15,Viable,http://www.mousephenotype.org/data/genes/MGI:1197523
MGI:1197524,Pitpnm1,Viable,http://www.mousephenotype.org/data/genes/MGI:1197524
MGI:1197527,Top3a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1197527
MGI:1201375,Rdh16,Viable,http://www.mousephenotype.org/data/genes/MGI:1201375
MGI:1201378,Anxa3,Viable,http://www.mousephenotype.org/data/genes/MGI:1201378
MGI:1201387,Nlk,Lethal,http://www.mousephenotype.org/data/genes/MGI:1201387
MGI:1201406,Slc10a2,Viable,http://www.mousephenotype.org/data/genes/MGI:1201406
MGI:1201671,Synj2,Viable,http://www.mousephenotype.org/data/genes/MGI:1201671
MGI:1201682,Kif20a,Lethal,http://www.mousephenotype.org/data/genes/MGI:1201682
MGI:1201683,Eomes,Lethal,http://www.mousephenotype.org/data/genes/MGI:1201683
MGI:1201692,Rabac1,Viable,http://www.mousephenotype.org/data/genes/MGI:1201692
MGI:1201778,Atp6v0d1,Lethal,http://www.mousephenotype.org/data/genes/MGI:1201778
MGI:1202295,Entpd6,Viable,http://www.mousephenotype.org/data/genes/MGI:1202295
MGI:1202296,Sorl1,Viable,http://www.mousephenotype.org/data/genes/MGI:1202296
MGI:1202298,Nmt2,Viable,http://www.mousephenotype.org/data/genes/MGI:1202298
